height,weight,label
161,74,fat
196,47,tine
190,41,tine
176,47,tine
155,63,fat
155,50,nomale
189,65,tine
125,67,fat
196,39,tine
125,58,fat
168,62,nomale
146,51,nomale
175,57,nomale
177,37,tine
159,44,tine
126,65,fat
178,56,tine
195,71,nomale
194,72,nomale
188,54,tine
163,73,fat
188,60,tine
133,74,fat
162,61,nomale
169,66,nomale
191,49,tine
181,79,nomale
164,76,fat
146,40,nomale
184,77,nomale
161,48,nomale
120,61,fat
133,69,fat
121,78,fat
181,48,tine
182,64,nomale
193,49,tine
137,47,fat
145,65,fat
162,44,tine
143,65,fat
193,57,tine
145,73,fat
159,54,nomale
185,47,tine
153,40,tine
164,63,nomale
194,64,tine
173,78,fat
152,46,nomale
197,46,tine
174,49,tine
133,75,fat
185,62,tine
148,51,nomale
127,36,nomale
151,36,tine
186,42,tine
143,38,nomale
155,67,fat
160,71,fat
141,75,fat
143,74,fat
192,61,tine
149,71,fat
183,64,nomale
129,71,fat
196,67,tine
147,60,fat
182,69,nomale
131,35,nomale
183,58,tine
121,64,fat
187,61,tine
176,74,nomale
183,75,nomale
198,41,tine
154,61,fat
181,75,nomale
157,73,fat
122,48,fat
131,40,nomale
130,61,fat
153,40,tine
135,71,fat
131,71,fat
196,57,tine
140,55,fat
186,68,nomale
161,45,tine
167,57,nomale
152,67,fat
163,45,tine
195,40,tine
127,76,fat
184,63,nomale
195,47,tine
167,68,nomale
180,49,tine
149,67,fat
156,68,fat
169,57,nomale
121,38,fat
121,78,fat
126,45,fat
178,45,tine
179,68,nomale
198,40,tine
140,73,fat
120,71,fat
183,61,tine
162,39,tine
159,35,tine
168,72,fat
196,66,tine
180,67,nomale
129,71,fat
170,73,fat
158,65,fat
184,69,nomale
145,36,tine
138,69,fat
126,41,fat
199,45,tine
139,37,nomale
200,38,tine
174,58,nomale
131,47,fat
121,80,fat
196,60,tine
144,35,tine
130,52,fat
148,39,tine
166,46,tine
199,78,nomale
136,48,fat
120,55,fat
180,75,nomale
196,79,nomale
192,76,nomale
142,41,nomale
151,63,fat
176,53,tine
121,38,fat
132,59,fat
133,40,nomale
155,58,nomale
196,48,tine
123,65,fat
129,40,nomale
131,52,fat
185,43,tine
168,59,nomale
142,35,tine
131,35,nomale
145,72,fat
144,65,fat
173,66,nomale
156,79,fat
131,80,fat
145,45,nomale
120,76,fat
200,57,tine
128,74,fat
182,38,tine
144,46,nomale
180,51,tine
172,75,fat
193,68,tine
131,53,fat
150,43,nomale
141,45,nomale
170,68,nomale
125,48,fat
190,49,tine
173,36,tine
174,76,fat
140,60,fat
163,49,tine
136,57,fat
153,51,nomale
159,52,nomale
130,74,fat
188,43,tine
138,45,nomale
186,56,tine
142,65,fat
188,76,nomale
127,50,fat
170,58,nomale
180,39,tine
147,58,fat
146,71,fat
181,58,tine
150,69,fat
156,57,nomale
151,49,nomale
139,42,nomale
135,65,fat
154,78,fat
184,40,tine
175,53,tine
165,65,nomale
200,65,tine
148,52,nomale
165,45,tine
124,63,fat
148,46,nomale
152,43,nomale
167,62,nomale
132,50,fat
172,49,tine
125,51,fat
151,75,fat
151,52,nomale
144,80,fat
178,43,tine
198,62,tine
121,71,fat
158,79,fat
185,44,tine
124,48,fat
162,47,tine
165,40,tine
181,58,tine
188,53,tine
132,68,fat
179,53,tine
140,61,fat
173,78,fat
120,64,fat
134,79,fat
161,56,nomale
193,46,tine
165,56,nomale
140,67,fat
164,37,tine
165,75,fat
180,46,tine
176,53,tine
174,46,tine
195,40,tine
124,62,fat
199,78,nomale
196,58,tine
121,48,fat
143,76,fat
159,62,nomale
159,68,fat
161,51,nomale
186,42,tine
186,68,nomale
148,38,tine
161,41,tine
195,52,tine
148,46,nomale
166,36,tine
168,51,tine
128,70,fat
179,55,tine
162,74,fat
157,39,tine
145,78,fat
132,35,nomale
184,79,nomale
132,39,nomale
148,74,fat
121,63,fat
155,64,fat
125,49,fat
181,75,nomale
193,50,tine
165,44,tine
143,45,nomale
164,76,fat
194,77,nomale
135,68,fat
146,69,fat
167,71,fat
158,43,tine
177,63,nomale
183,39,tine
142,70,fat
171,68,nomale
128,61,fat
186,80,nomale
122,44,fat
139,53,fat
140,63,fat
164,65,nomale
182,76,nomale
190,67,nomale
188,49,tine
180,38,tine
162,35,tine
190,63,tine
182,38,tine
131,68,fat
145,62,fat
175,53,tine
170,36,tine
198,56,tine
130,43,fat
143,63,fat
122,44,fat
168,45,tine
129,35,nomale
167,75,fat
166,64,nomale
135,53,fat
188,48,tine
166,48,tine
163,69,fat
163,62,nomale
138,46,nomale
123,51,fat
193,51,tine
122,56,fat
122,49,fat
156,73,fat
174,35,tine
198,52,tine
196,39,tine
131,65,fat
137,47,fat
152,76,fat
159,41,tine
180,80,nomale
160,55,nomale
189,69,nomale
165,77,fat
194,51,tine
169,53,nomale
169,67,nomale
123,59,fat
143,76,fat
200,46,tine
162,67,fat
155,61,fat
157,69,fat
194,40,tine
135,67,fat
153,76,fat
154,74,fat
128,79,fat
176,42,tine
175,38,tine
165,78,fat
193,79,nomale
138,48,fat
170,44,tine
183,62,nomale
164,41,tine
130,61,fat
140,39,nomale
122,76,fat
125,38,nomale
148,80,fat
152,71,fat
143,51,nomale
140,53,fat
182,74,nomale
132,47,fat
167,77,fat
182,51,tine
136,51,fat
184,67,nomale
132,61,fat
146,79,fat
150,50,nomale
176,46,tine
152,71,fat
180,79,nomale
179,55,tine
185,69,nomale
170,66,nomale
192,35,tine
172,54,tine
198,72,tine
178,79,nomale
146,72,fat
162,51,nomale
138,74,fat
185,36,tine
138,40,nomale
151,69,fat
175,77,fat
124,69,fat
145,72,fat
128,44,fat
155,39,tine
131,44,fat
172,57,nomale
150,63,fat
185,65,nomale
155,56,nomale
149,47,nomale
188,75,nomale
181,39,tine
156,44,tine
192,80,nomale
181,69,nomale
178,59,nomale
172,73,nomale
166,56,nomale
188,45,tine
169,41,tine
168,49,tine
143,63,fat
151,51,nomale
130,60,fat
164,37,tine
122,43,fat
187,72,nomale
184,66,nomale
140,51,fat
131,58,fat
146,48,nomale
128,59,fat
166,78,fat
200,44,tine
164,60,nomale
171,73,nomale
166,78,fat
155,46,nomale
120,60,fat
135,80,fat
121,50,fat
154,41,tine
153,41,tine
150,47,nomale
127,43,fat
153,56,nomale
126,71,fat
121,74,fat
126,50,fat
160,49,nomale
145,71,fat
195,37,tine
195,42,tine
190,48,tine
169,66,nomale
162,47,tine
167,79,fat
125,61,fat
162,58,nomale
128,63,fat
194,64,tine
190,80,nomale
172,80,fat
178,47,tine
122,80,fat
128,73,fat
199,41,tine
142,77,fat
162,38,tine
123,63,fat
180,80,nomale
143,35,tine
150,66,fat
188,35,tine
170,63,nomale
173,68,nomale
123,66,fat
157,68,fat
156,71,fat
163,38,tine
178,72,nomale
197,76,nomale
179,62,nomale
132,49,fat
190,72,nomale
143,80,fat
132,69,fat
165,66,nomale
194,74,nomale
176,56,tine
199,63,tine
180,45,tine
172,55,nomale
149,73,fat
164,59,nomale
181,60,tine
129,38,nomale
125,51,fat
137,71,fat
144,55,fat
130,58,fat
179,61,nomale
137,70,fat
120,39,fat
198,36,tine
156,64,fat
146,75,fat
127,78,fat
192,50,tine
176,45,tine
168,71,fat
188,72,nomale
153,73,fat
182,49,tine
142,49,nomale
164,47,tine
151,68,fat
170,41,tine
174,75,nomale
197,46,tine
186,65,nomale
131,60,fat
120,64,fat
156,62,fat
200,52,tine
195,49,tine
137,67,fat
164,36,tine
167,61,nomale
196,77,nomale
122,41,fat
122,79,fat
180,70,nomale
123,70,fat
189,78,nomale
139,48,nomale
179,67,nomale
137,65,fat
185,44,tine
160,35,tine
198,38,tine
196,39,tine
132,75,fat
182,42,tine
153,59,fat
179,52,tine
132,53,fat
142,37,tine
156,47,nomale
195,76,nomale
131,67,fat
192,47,tine
151,78,fat
127,75,fat
125,55,fat
188,63,tine
196,75,nomale
140,56,fat
149,54,nomale
190,54,tine
171,69,nomale
198,76,nomale
199,72,tine
146,68,fat
137,54,fat
132,43,nomale
149,59,fat
179,56,tine
138,39,nomale
141,61,fat
148,41,nomale
199,40,tine
166,68,nomale
169,35,tine
178,78,nomale
124,70,fat
193,38,tine
198,64,tine
192,80,nomale
173,64,nomale
157,67,fat
166,41,tine
180,44,tine
181,47,tine
136,73,fat
167,80,fat
129,67,fat
198,76,nomale
125,38,nomale
179,72,nomale
189,74,nomale
132,76,fat
185,74,nomale
152,80,fat
185,36,tine
152,41,tine
159,77,fat
133,41,nomale
187,72,nomale
164,47,tine
178,44,tine
199,75,nomale
182,47,tine
146,42,nomale
126,63,fat
170,50,tine
169,67,nomale
150,64,fat
120,77,fat
133,61,fat
198,79,nomale
159,60,nomale
176,40,tine
126,38,nomale
133,56,fat
171,57,nomale
174,43,tine
146,44,nomale
140,49,fat
140,70,fat
199,46,tine
193,62,tine
144,73,fat
197,37,tine
140,54,fat
132,35,nomale
180,43,tine
174,43,tine
163,40,tine
150,55,nomale
174,55,tine
121,39,fat
140,80,fat
170,45,tine
153,45,nomale
178,37,tine
184,65,nomale
142,73,fat
126,35,nomale
172,52,tine
172,63,nomale
146,46,nomale
187,79,nomale
136,44,nomale
182,66,nomale
161,63,nomale
157,74,fat
181,67,nomale
122,76,fat
187,53,tine
199,46,tine
127,41,fat
147,36,tine
136,62,fat
159,76,fat
165,35,tine
173,71,nomale
169,42,tine
125,50,fat
199,73,tine
179,69,nomale
149,52,nomale
128,70,fat
136,46,nomale
127,71,fat
169,80,fat
138,72,fat
134,44,nomale
167,69,nomale
154,49,nomale
162,43,tine
135,70,fat
199,51,tine
156,58,nomale
184,62,tine
155,48,nomale
134,74,fat
167,41,tine
150,73,fat
157,69,fat
169,79,fat
124,45,fat
135,71,fat
158,51,nomale
195,39,tine
124,61,fat
159,51,nomale
195,59,tine
134,40,nomale
127,67,fat
199,72,tine
163,51,nomale
128,49,fat
196,78,nomale
178,39,tine
121,35,nomale
200,41,tine
138,45,nomale
197,61,tine
145,40,nomale
160,71,fat
178,42,tine
164,65,nomale
144,72,fat
173,38,tine
197,55,tine
163,40,tine
155,59,nomale
167,74,fat
121,40,fat
146,74,fat
153,36,tine
183,75,nomale
166,70,fat
135,62,fat
122,71,fat
147,55,fat
200,47,tine
185,37,tine
137,51,fat
155,59,nomale
175,37,tine
127,57,fat
161,63,nomale
194,48,tine
198,74,nomale
190,43,tine
133,75,fat
158,55,nomale
172,59,nomale
136,37,nomale
182,37,tine
197,57,tine
150,56,nomale
122,79,fat
131,36,nomale
134,48,fat
187,55,tine
155,67,fat
198,55,tine
199,62,tine
154,50,nomale
180,51,tine
171,50,tine
139,35,tine
142,58,fat
159,63,nomale
193,74,nomale
179,57,tine
145,39,nomale
123,79,fat
194,60,tine
185,41,tine
127,78,fat
176,43,tine
138,68,fat
151,74,fat
129,65,fat
160,51,nomale
178,64,nomale
132,46,fat
147,68,fat
132,71,fat
125,35,nomale
187,38,tine
150,38,tine
156,36,tine
143,73,fat
151,36,tine
187,52,tine
193,57,tine
137,59,fat
129,43,fat
158,39,tine
143,43,nomale
190,48,tine
155,55,nomale
198,77,nomale
138,56,fat
177,68,nomale
194,62,tine
169,35,tine
138,69,fat
137,39,nomale
144,57,fat
173,55,tine
195,61,tine
138,49,fat
189,50,tine
185,40,tine
123,65,fat
163,58,nomale
123,78,fat
182,69,nomale
199,39,tine
142,77,fat
159,48,nomale
193,52,tine
130,78,fat
122,58,fat
125,67,fat
170,37,tine
184,47,tine
162,41,tine
144,49,nomale
140,79,fat
173,51,tine
122,70,fat
176,68,nomale
189,60,tine
138,71,fat
138,72,fat
138,59,fat
139,59,fat
185,54,tine
182,58,tine
166,78,fat
148,65,fat
185,46,tine
193,71,nomale
199,47,tine
141,79,fat
149,46,nomale
168,62,nomale
165,51,nomale
154,43,tine
164,62,nomale
151,65,fat
193,50,tine
145,79,fat
144,62,fat
196,45,tine
165,53,nomale
144,68,fat
165,77,fat
126,48,fat
174,75,nomale
194,80,nomale
168,74,fat
144,46,nomale
132,45,fat
152,50,nomale
185,37,tine
160,37,tine
199,73,tine
199,59,tine
148,79,fat
129,58,fat
154,67,fat
172,55,nomale
189,79,nomale
183,49,tine
133,70,fat
166,64,nomale
164,67,nomale
176,51,tine
167,55,nomale
196,74,nomale
192,62,tine
140,54,fat
142,44,nomale
157,55,nomale
149,44,nomale
166,63,nomale
151,48,nomale
193,52,tine
143,49,nomale
188,63,tine
135,60,fat
199,67,tine
136,59,fat
140,43,nomale
129,37,nomale
167,49,tine
133,76,fat
185,56,tine
158,38,tine
174,45,tine
200,57,tine
186,52,tine
151,80,fat
165,56,nomale
179,65,nomale
154,79,fat
161,41,tine
152,39,tine
161,68,fat
176,80,fat
192,38,tine
126,79,fat
157,40,tine
141,67,fat
123,72,fat
124,38,nomale
147,36,tine
170,55,nomale
199,61,tine
127,79,fat
130,42,nomale
165,51,nomale
197,48,tine
138,66,fat
136,66,fat
169,59,nomale
162,47,tine
143,46,nomale
176,64,nomale
173,77,fat
177,37,tine
145,39,nomale
166,72,fat
145,49,nomale
196,52,tine
194,52,tine
171,48,tine
158,76,fat
127,60,fat
164,58,nomale
163,42,tine
147,39,tine
195,54,tine
192,49,tine
173,46,tine
196,71,tine
130,49,fat
132,70,fat
130,65,fat
140,52,fat
169,64,nomale
163,77,fat
200,60,tine
198,45,tine
123,37,nomale
185,70,nomale
167,58,nomale
132,63,fat
158,75,fat
146,60,fat
148,37,tine
182,41,tine
191,60,tine
180,39,tine
120,43,fat
139,54,fat
173,68,nomale
170,77,fat
130,52,fat
193,50,tine
145,37,tine
124,47,fat
148,42,nomale
122,39,fat
192,44,tine
165,52,nomale
134,45,fat
159,78,fat
147,64,fat
161,71,fat
171,57,nomale
120,73,fat
190,59,tine
136,77,fat
181,66,nomale
163,42,tine
132,59,fat
196,80,nomale
167,35,tine
167,52,nomale
186,75,nomale
196,78,nomale
130,49,fat
171,50,tine
132,75,fat
178,50,tine
132,66,fat
131,72,fat
189,67,nomale
155,37,tine
168,46,tine
157,37,tine
165,42,tine
198,51,tine
174,59,nomale
161,40,tine
129,54,fat
153,41,tine
171,80,fat
165,63,nomale
166,58,nomale
178,41,tine
133,53,fat
183,60,tine
200,80,nomale
195,49,tine
136,78,fat
156,52,nomale
151,56,nomale
129,56,fat
174,74,nomale
169,44,tine
169,37,tine
177,48,tine
133,53,fat
145,69,fat
160,65,fat
159,76,fat
182,55,tine
133,63,fat
194,37,tine
167,74,fat
129,38,nomale
168,37,tine
122,65,fat
178,58,tine
158,73,fat
135,38,nomale
184,62,tine
189,67,nomale
164,60,nomale
186,77,nomale
199,67,tine
175,68,nomale
131,42,nomale
131,53,fat
177,75,nomale
147,42,nomale
195,41,tine
166,66,nomale
127,63,fat
121,61,fat
135,80,fat
154,36,tine
199,74,nomale
132,52,fat
156,75,fat
163,37,tine
150,35,tine
188,54,tine
200,69,tine
187,73,nomale
166,58,nomale
161,40,tine
161,53,nomale
129,59,fat
127,51,fat
154,47,nomale
161,74,fat
164,43,tine
171,47,tine
184,73,nomale
182,63,nomale
185,37,tine
196,63,tine
181,67,nomale
120,38,fat
150,54,nomale
138,74,fat
124,78,fat
199,48,tine
196,35,tine
123,57,fat
161,51,nomale
124,50,fat
121,39,fat
190,39,tine
169,77,fat
195,70,tine
143,47,nomale
200,72,tine
177,37,tine
122,75,fat
196,72,nomale
144,50,nomale
173,68,nomale
141,41,nomale
174,38,tine
142,73,fat
196,39,tine
134,69,fat
138,80,fat
151,71,fat
200,60,tine
137,66,fat
124,47,fat
184,40,tine
172,71,nomale
197,69,tine
124,80,fat
133,53,fat
163,69,fat
133,40,nomale
138,47,nomale
148,56,fat
126,79,fat
152,36,tine
125,54,fat
136,45,nomale
140,41,nomale
198,36,tine
157,74,fat
188,74,nomale
198,76,nomale
151,49,nomale
188,41,tine
185,67,nomale
156,61,fat
145,51,nomale
123,39,fat
149,58,fat
176,44,tine
165,46,tine
167,52,nomale
151,77,fat
122,71,fat
158,56,nomale
192,37,tine
150,73,fat
161,78,fat
167,54,nomale
177,80,fat
125,71,fat
188,64,tine
145,58,fat
124,39,fat
120,71,fat
182,77,nomale
167,60,nomale
186,65,nomale
133,61,fat
199,68,tine
178,61,nomale
139,66,fat
199,79,nomale
122,46,fat
154,49,nomale
130,62,fat
123,75,fat
165,74,fat
184,80,nomale
151,45,nomale
178,68,nomale
167,63,nomale
192,65,tine
137,35,nomale
122,73,fat
163,64,nomale
149,74,fat
183,57,tine
153,53,nomale
163,75,fat
142,42,nomale
148,55,fat
152,36,tine
159,76,fat
172,62,nomale
164,63,nomale
168,39,tine
129,55,fat
147,77,fat
148,58,fat
174,68,nomale
190,56,tine
188,39,tine
141,42,nomale
182,55,tine
196,78,nomale
148,77,fat
136,53,fat
194,72,nomale
172,43,tine
146,64,fat
157,55,nomale
123,37,nomale
181,65,nomale
176,49,tine
174,50,tine
154,46,nomale
194,77,nomale
179,52,tine
153,72,fat
190,66,tine
161,37,tine
164,75,fat
150,52,nomale
142,57,fat
169,36,tine
168,49,tine
177,65,nomale
169,76,fat
134,75,fat
164,55,nomale
152,73,fat
152,56,nomale
184,77,nomale
184,35,tine
174,35,tine
153,59,fat
154,52,nomale
187,55,tine
200,42,tine
123,69,fat
198,79,nomale
170,70,nomale
150,74,fat
146,56,fat
177,62,nomale
177,49,tine
120,35,nomale
124,47,fat
148,46,nomale
126,56,fat
134,73,fat
187,58,tine
169,63,nomale
134,55,fat
190,50,tine
152,50,nomale
150,43,nomale
127,80,fat
151,49,nomale
193,75,nomale
197,76,nomale
133,42,nomale
135,62,fat
182,61,tine
136,50,fat
150,57,fat
164,60,nomale
188,63,tine
185,39,tine
141,48,nomale
131,51,fat
180,53,tine
197,38,tine
153,66,fat
175,41,tine
139,67,fat
153,36,tine
165,51,nomale
126,63,fat
182,52,tine
168,69,nomale
140,48,nomale
160,53,nomale
197,50,tine
181,35,tine
142,73,fat
127,40,nomale
123,42,fat
199,75,nomale
196,44,tine
130,35,nomale
196,65,tine
180,75,nomale
176,53,tine
135,53,fat
184,77,nomale
153,35,tine
139,59,fat
191,50,tine
199,47,tine
129,71,fat
129,61,fat
172,79,fat
160,54,nomale
122,75,fat
127,62,fat
178,39,tine
147,58,fat
175,46,tine
189,57,tine
150,75,fat
168,47,tine
137,76,fat
136,46,nomale
135,53,fat
195,45,tine
187,44,tine
148,65,fat
194,77,nomale
156,35,tine
176,43,tine
179,74,nomale
151,69,fat
193,67,tine
167,65,nomale
132,48,fat
182,56,tine
140,65,fat
148,70,fat
170,74,fat
158,76,fat
122,79,fat
183,60,tine
161,63,nomale
174,73,nomale
157,52,nomale
141,79,fat
138,73,fat
130,45,fat
177,47,tine
121,63,fat
198,56,tine
188,40,tine
180,69,nomale
151,43,nomale
157,78,fat
186,53,tine
158,54,nomale
133,73,fat
166,51,nomale
161,61,nomale
198,60,tine
131,52,fat
183,40,tine
185,45,tine
165,76,fat
124,60,fat
176,55,tine
169,41,tine
131,75,fat
137,43,nomale
199,51,tine
140,42,nomale
177,80,fat
120,40,fat
120,43,fat
182,66,nomale
192,76,nomale
122,55,fat
186,68,nomale
177,64,nomale
159,65,fat
141,80,fat
129,78,fat
155,78,fat
186,37,tine
192,39,tine
173,63,nomale
143,38,nomale
153,56,nomale
131,63,fat
121,56,fat
188,63,tine
175,75,nomale
144,36,tine
151,66,fat
161,49,nomale
194,39,tine
130,57,fat
150,38,tine
157,68,fat
169,72,fat
193,76,nomale
149,52,nomale
176,75,nomale
199,53,tine
150,43,nomale
200,42,tine
175,44,tine
188,58,tine
179,41,tine
157,60,nomale
191,56,tine
161,72,fat
149,47,nomale
136,40,nomale
181,44,tine
133,76,fat
185,55,tine
168,69,nomale
148,57,fat
200,68,tine
178,52,tine
198,59,tine
183,62,nomale
120,57,fat
194,35,tine
150,44,nomale
127,68,fat
129,39,nomale
189,66,tine
170,46,tine
137,68,fat
164,54,nomale
173,65,nomale
141,46,nomale
182,45,tine
181,36,tine
160,35,tine
170,53,tine
144,45,nomale
180,49,tine
127,35,nomale
161,46,tine
135,80,fat
180,35,tine
149,78,fat
200,79,nomale
186,60,tine
196,64,tine
160,58,nomale
135,73,fat
156,38,tine
174,62,nomale
194,66,tine
186,62,tine
166,54,nomale
183,69,nomale
181,45,tine
174,61,nomale
183,53,tine
138,54,fat
147,36,tine
197,40,tine
124,67,fat
164,58,nomale
172,80,fat
131,46,fat
190,40,tine
198,43,tine
141,37,nomale
199,57,tine
154,75,fat
127,77,fat
182,53,tine
177,51,tine
151,70,fat
171,73,nomale
175,36,tine
128,77,fat
138,77,fat
154,67,fat
183,64,nomale
140,35,tine
169,41,tine
133,46,fat
163,76,fat
155,49,nomale
120,60,fat
195,67,tine
132,49,fat
126,49,fat
180,35,tine
127,74,fat
188,45,tine
155,80,fat
123,44,fat
135,55,fat
126,60,fat
157,65,fat
124,79,fat
165,53,nomale
146,75,fat
175,53,tine
187,67,nomale
169,66,nomale
160,48,nomale
145,49,nomale
168,50,tine
162,73,fat
151,41,tine
168,61,nomale
123,72,fat
175,54,tine
161,52,nomale
159,66,fat
191,68,nomale
121,50,fat
144,42,nomale
196,50,tine
189,68,nomale
187,48,tine
168,42,tine
124,80,fat
169,38,tine
125,66,fat
121,74,fat
144,71,fat
181,77,nomale
192,44,tine
160,46,tine
182,44,tine
188,52,tine
184,76,nomale
138,73,fat
129,72,fat
165,43,tine
139,37,nomale
120,66,fat
196,57,tine
171,68,nomale
185,67,nomale
184,74,nomale
153,36,tine
126,44,fat
151,64,fat
